index,reactant1,reactant2,catalyst1,catalyst2,product,yield,ee
1217,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)c1-c1c2ccccc2[n+](C)c2ccccc12.[O-][Cl+3]([O-])([O-])[O-],O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.4209419982458499,0.200533965
1218,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)c1-c1c2ccccc2[n+](C)c2ccccc12.[O-][Cl+3]([O-])([O-])[O-],O=C(O)[C@@H]1CCCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.068543175,0.120942315
1219,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)c1-c1c2ccccc2[n+](C)c2ccccc12.[O-][Cl+3]([O-])([O-])[O-],NC(=O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.243216059,0.232615021
1220,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)c1-c1c2ccccc2[n+](C)c2ccccc12.[O-][Cl+3]([O-])([O-])[O-],NC(=O)[C@@H]1Cc2ccccc2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.497112905,0.563917691
1221,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1cccc(C)c1-c1c2ccccc2[n+](C)c2ccccc12.[O-][Cl+3]([O-])([O-])[O-],NC(=O)[C@@H]1CSCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.038592491,0.355120965
1222,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],C1COCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.076819769,0.040148059
1223,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.6567068200885259,0.394540322
1224,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.214456351,0.468930416
1225,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.428967649,0.478082026
1226,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],O=C(O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.186849245,0.209660941
1227,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],CN1C(=O)[C@H](Cc2ccccc2)N[C@H]1C(C)(C)C,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.030877508,0.055827666
1228,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.2007845279568039,0.181022553
1229,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],O=C(O)[C@@H]1CCCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.071786568,0.191433641
1230,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],NC(=O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.374366263,0.270956281
1231,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],NC(=O)[C@@H]1Cc2ccccc2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.638400285,0.576256222
1232,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,O=C1C(Br)=CC2C(=C1Br)Oc1c(cc(Br)c([O-])c1Br)C2c1ccccc1C(=O)[O-].[Na+].[Na+],NC(=O)[C@@H]1CSCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.050440211,0.345093512
1233,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],C1COCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.3113801911494329,0.002259938
1234,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.3018672883939779,0.273996996
1235,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.3962288830206079,0.489147206
1236,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,1.72978421,0.46314573
1237,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],O=C(O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.2181584876765179,0.206409033
1238,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],CN1C(=O)[C@H](Cc2ccccc2)N[C@H]1C(C)(C)C,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.1052632980917529,0.0775167
1239,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.804301824,0.215479298
1240,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],O=C(O)[C@@H]1CCCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.190870269,0.195666753
1241,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],NC(=O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.938999918,0.261767458
1242,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],NC(=O)[C@@H]1Cc2ccccc2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.386418928,0.360236045
1243,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],NC(=O)[C@@H]1CSCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.071844654,0.223305137
1244,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],C1COCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.067578395,0.071718378
1245,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.354188158,0.381284357
1246,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.07330867,0.293231668
1247,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.294598473,0.405812115
1248,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],O=C(O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.015766983,0.197462725
1249,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],CN1C(=O)[C@H](Cc2ccccc2)N[C@H]1C(C)(C)C,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.086620479,0.123001048
1250,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.2541126799283719,0.113799896
1251,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],O=C(O)[C@@H]1CCCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.08656738,0.047400643
1252,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],NC(=O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.289463532,0.176922667
1253,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],NC(=O)[C@@H]1Cc2ccccc2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.1780189591439099,0.418101995
1254,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],NC(=O)[C@@H]1CSCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.042442247,0.141205999
1255,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,C1COCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.1290737769978859,0.01883706
1256,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.5756761721289119,0.44018225
1257,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.2449944679313109,0.502262224
1258,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.955365319,0.499941485
1259,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,O=C(O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.2474411623366239,0.200445936
1260,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,CN1C(=O)[C@H](Cc2ccccc2)N[C@H]1C(C)(C)C,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.132540212,0.063776258
1261,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.4335849679510199,0.16413631
1262,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,O=C(O)[C@@H]1CCCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.139339579,0.161773673
1263,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,NC(=O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.4973850786042859,0.218405882
1264,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,NC(=O)[C@@H]1Cc2ccccc2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.55524608,0.509568718
1265,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,NC(=O)[C@@H]1CSCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.056340602,0.301845797
1266,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,C1COCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.120599593,0.042345655
1267,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.4414331458090999,0.417129614
1268,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.403215177,0.525160205
1269,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,1.256781417,0.480507652
1270,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,O=C(O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.1304806566749439,0.223980035
1271,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,CN1C(=O)[C@H](Cc2ccccc2)N[C@H]1C(C)(C)C,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.1504961725324669,0.050155695
1272,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.7306441662401079,0.203338586
1273,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,O=C(O)[C@@H]1CCCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.153302356,0.189777764
1274,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,NC(=O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.572906446,0.262698179
1275,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,NC(=O)[C@@H]1Cc2ccccc2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,1.033584357,0.622681444
1276,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,NC(=O)[C@@H]1CSCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.042529172,0.416990603
1277,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,C1COCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.037448205,0.026057222
1278,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.3011763362840459,0.358018125
1279,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.2186202149371309,0.3877654
1280,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.67715021,0.555124817
1281,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,O=C(O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.093670277,0.29701458
1282,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,CN1C(=O)[C@H](Cc2ccccc2)N[C@H]1C(C)(C)C,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.115643001,0.045363902
1283,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,O=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.2088626416074519,0.171882225
1284,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,O=C(O)[C@@H]1CCCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.044745898,0.157293751
1285,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,NC(=O)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.24121492,0.213616542
1286,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,NC(=O)[C@@H]1Cc2ccccc2N1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.6383843532923419,0.580298788
1287,C#CCCCCC=O,O=C(CBr)c1ccc(Br)cc1,CCCC(=O)OC[C@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,NC(=O)[C@@H]1CSCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(Br)cc1,0.031896896,0.256221311
1288,C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,CC(C)(C)c1cc[n+]2c(c1)-c1cc(C(C)(C)C)cc[n+]1[Ir-3]213([c]2cc(F)cc(F)c2-c2ccc(C(F)(F)F)c[n+]21)[c]1cc(F)cc(F)c1-c1ccc(C(F)(F)F)c[n+]13.F[P-](F)(F)(F)(F)F,C1COCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(OC(F)(F)F)cc1,0.947187161,0.003968962
1289,C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,CC(C)(C)c1cc[n+]2c(c1)-c1cc(C(C)(C)C)cc[n+]1[Ir-3]213([c]2cc(F)cc(F)c2-c2ccc(C(F)(F)F)c[n+]21)[c]1cc(F)cc(F)c1-c1ccc(C(F)(F)F)c[n+]13.F[P-](F)(F)(F)(F)F,C[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(OC(F)(F)F)cc1,2.062935673,0.468935794
1290,C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,CC(C)(C)c1cc[n+]2c(c1)-c1cc(C(C)(C)C)cc[n+]1[Ir-3]213([c]2cc(F)cc(F)c2-c2ccc(C(F)(F)F)c[n+]21)[c]1cc(F)cc(F)c1-c1ccc(C(F)(F)F)c[n+]13.F[P-](F)(F)(F)(F)F,C[C@@H]1[NH2+][C@@H](C(C)(C)C)N(C)C1=O.O=S(=O)([O-])C(F)(F)F,C#CCCC[C@@H](C=O)CC(=O)c1ccc(OC(F)(F)F)cc1,1.571488724,0.707736437
1291,C#CCCCCC=O,O=C(CBr)c1ccc(OC(F)(F)F)cc1,CC(C)(C)c1cc[n+]2c(c1)-c1cc(C(C)(C)C)cc[n+]1[Ir-3]213([c]2cc(F)cc(F)c2-c2ccc(C(F)(F)F)c[n+]21)[c]1cc(F)cc(F)c1-c1ccc(C(F)(F)F)c[n+]13.F[P-](F)(F)(F)(F)F,C[Si](C)(C)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H]1CCCN1,C#CCCC[C@@H](C=O)CC(=O)c1ccc(OC(F)(F)F)cc1,5.662403575,0.710609286
